region_name,year,z_raw,n_crops_included,coverage,lineage,z_standardized
Саратовская область,2023,7.2536426699943455,4,0.7556836375280178,"Z = sum(w^0_{Саратовская область}) * ln(P^N_c,2022); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.0372305316604593
Саратовская область,2024,7.2476129471852575,4,0.7556836375280178,"Z = sum(w^0_{Саратовская область}) * ln(P^N_c,2023); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.0291102031214154
Саратовская область,2025,7.546521075903275,4,0.7556836375280178,"Z = sum(w^0_{Саратовская область}) * ln(P^N_c,2024); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.43165477855742
Ставропольский край,2011,7.007318130633481,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2010); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",0.7055011553408522
Ставропольский край,2012,6.949136067564301,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2011); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",0.6271463980559863
Ставропольский край,2013,7.428938528433818,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2012); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.273304395606047
Ставропольский край,2014,7.172669975661375,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2013); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",0.928183250136294
Ставропольский край,2015,7.327339259806177,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2014); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.1364789615513418
Ставропольский край,2016,7.505874060141789,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2015); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.3769147627116691
Ставропольский край,2017,7.412436224377903,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2016); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.2510804667741522
Ставропольский край,2018,7.241082667499164,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2017); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.0203157662655453
Ставропольский край,2019,7.565391408783501,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2018); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.4570677714063793
Ставропольский край,2020,7.553028249974722,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2019); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.440418098695662
Ставропольский край,2021,7.870238071573569,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2020); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.8676098699843553
Ставропольский край,2022,7.901380875899424,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2021); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.9095504053555572
Ставропольский край,2023,7.615814056848025,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2022); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.5249727947476512
Ставропольский край,2024,7.580353573200853,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2023); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.4772175684320343
Ставропольский край,2025,7.865177105915045,4,0.8137764810351387,"Z = sum(w^0_{Ставропольский край}) * ln(P^N_c,2024); basket: ['01.11.31', '01.11.20', '01.11.95', '01.11.1']; baseline_weights: 2015-2017",1.860794182900018
